element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Xe	1	"589.856"	"8"	""		"78956.031"	"95904.600"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).10d"	"2[3/2]*"	"2"		""	"L4739"	
Xe	5	"589.911"	"2"	""		"169799.4"	"186746.7"	"5s2.5p.(2P*).5d"	"3F*"	"4"	"5s2.5p.(2P*).4f"	"3G"	"3"		""	"L7287"	
Xe	3	"590.413"	"0"	""		"142064.27"	"158996.98"	"5s2.5p3.(2D*).5d"	"3D*"	"2"	"5s2.5p3.(2D*).6p"	"3D"	"1"		""	"L7270"	
Xe	1	"590.4462"	"20"	""		"78403.061"	"95334.723"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).9d"	"2[5/2]*"	"3"		""	"L7292"	
Xe	2	"590.513"	"200"	""		"104250.06"	"121179.80"	"5s2.5p4.(3P<1>).5d"	"2[1]"	"1/2"	"5s2.5p4.(3P<1>).6p"	"2[0]*"	"1/2"		""	"L6925"	
Xe	1	"590.676"	"3"	""		"77185.041"	"94110.15"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9p"	"2[5/2]"	"2"		""	"L4739"	
Xe	2	"590.967"	"30h"	""		"124070.06"	"140986.89"	"5s2.5p4.(1D<2>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<2>).7p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	1	"591.190"	"5*"	""		"79212.465"	"96122.77"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).12s"	"2[3/2]*"	"1"		""	"L4739"	
Xe	1	"591.190"	"5*"	""		"78403.061"	"95313.401"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L4739"	
Xe	2	"591.280"	"5h"	""		"107381.74"	"124289.45"	"5s2.5p4.(3P<0>).5d"	"2[2]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	2	"591.332"	"1"	""		"140185.67"	"157091.9"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"1/2"	"5s2.5p4.(3P<1>).8s"	"2[1]"	"3/2"		""	"L7270"	
Xe	3	"591.36"	"(1)"	""		"166880.09"	"183786.24"	"5s2.5p3.(4S*).4f"	"5F"	"2"	"5s2.5p3.(4S*).7s"	"3S*"	"1"		""	"L10579"	
Xe	1	"591.665"	"4"	"1.30e+05"	B	"79212.465"	"96109.22"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).12s"	"2[3/2]*"	"2"		"T5818"	"L4739"	
Xe	2	"591.744"	"50"	""		"95064.38"	"111958.89"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"5/2"		""	"L6925"	
Xe	2	"592.150"	"1"	""		"121179.80"	"138062.59"	"5s2.5p4.(3P<1>).6p"	"2[0]*"	"1/2"	"5s2.5p4.(1S<0>).5d"	"2[2]"	"3/2"		""	"L6925"	
Xe	1	"592.185"	"10"	""		"77185.041"	"94066.95"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9p"	"2[1/2]"	"1"		""	"L4739"	
Xe	1	"592.2550"	"20"	""		"78403.061"	"95283.008"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).9d"	"2[7/2]*"	"3"		""	"L7292"	
Xe	1	"592.556"	"6"	""		"78403.061"	"95274.415"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L4739"	
Xe	2	"592.815"	"3H^"	""		"130063.96"	"146927.86"	"5s2.5p4.(1D<2>).6p"	"2[3]*"	"7/2"	"5s2.5p4.(3P<1>).6d"	"2[3]"	"5/2"		""	"L6925"	
Xe	1	"593.1241"	"80"	""		"77269.145"	"94124.342"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	"5p5.(2P*<3/2>).8d"	"2[1/2]*"	"0"		""	"L7292"	
Xe	2	"593.414"	"2"	""		"140029.99"	"156876.96"	"5s2.5p4.(3P<2>).4f"	"2[4]*"	"7/2"	"5s2.5p4.(3P<2>).6g"	"2[4]"	"9/2"		""	"L6925"	
Xe	1	"593.4172"	"100"	""		"78403.061"	"95249.953"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).9d"	"2[7/2]*"	"4"		""	"L7292"	
Xe	2	"593.455"	"1H"	""		"140029.99"	"156875.52"	"5s2.5p4.(3P<2>).4f"	"2[4]*"	"7/2"	"5s2.5p4.(3P<2>).6g"	"2[4]"	"7/2"		""	"L6925"	
Xe	2	"593.499"	"0"	""		"140029.99"	"156873.84"	"5s2.5p4.(3P<2>).4f"	"2[4]*"	"7/2"	"5s2.5p4.(3P<2>).6g"	"2[5]"	"9/2"		""	"L7270"	
Xe	2	"594.553"	"300"	""		"96858.18"	"113672.89"	"5s2.5p4.(3P<2>).5d"	"2[1]"	"1/2"	"5s2.5p4.(3P<2>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	5	"595.567"	"12"	""		"199959.0"	"216745.6"	"5s2.5p.(2P*).5d"	"1P*"	"1"	"5s2.5p.(2P*).4f"	"1D"	"2"		""	"L7287"	
Xe	2	"595.803"	"50"	""		"106475.21"	"123254.60"	"5s2.5p4.(3P<2>).5d"	"2[3]"	"5/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	3	"596.115"	"(10)H"	""		"186589.15"	"203359.91"	"5s2.5p3.(4S*).6d"	"3D*"	"1"	"5s2.5p3.(2P*).4f"	"3D"	"2"		""	"L10579"	
Xe	1	"596.328"	"4"	""		"78956.031"	"95720.95"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<1/2>).7s"	"2[1/2]*"	"0"		""	"L4093c2"	
Xe	2	"596.452"	"1-"	""		"132518.82"	"149280.40"	"5s2.5p4.(3P<2>).7s"	"2[2]"	"5/2"	"5s2.5p4.(3P<1>).4f"	"2[4]*"	"7/2"		""	"L6925"	
Xe	3	"597.00"	"(1)"	""		"146781.48"	"163527.40"	"5s2.5p3.(4S*).6p"	"5P"	"1"	"5s.5p5"	"1P*"	"1"		""	"L10579"	
Xe	2	"597.113"	"200"	""		"112924.84"	"129667.35"	"5s2.5p4.(1D<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(1D<2>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	1	"597.282"	"1h"	""		"79986.618"	"96724.5"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).10f"	"2[3/2]"	"1"		""	"L4739"	
Xe	2	"597.30"	"1h"	""		"138726.59"	"155463.41"	"5s2.5p4.(3P<2>).6d"	"2[0]"	"1/2"	"5s2.5p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L6925"	
Xe	1	"597.4152"	"40"	""		"79212.465"	"95946.582"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).10d"	"2[5/2]*"	"3"		""	"L7292"	
Xe	2	"597.646"	"1000"	"2.8e+07"		"95064.38"	"111792.17"	"5s2.5p4.(3P<2>).6s"	"2[2]"	"3/2"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"3/2"		"T8043"	"L6925"	
Xe	1	"597.829"	"2"	""		"80196.629"	"96919.21"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).11f"	"2[9/2]"	"5"		""	"L4739"	
Xe	2	"597.92"	"1H"	""		"128867.20"	"145587.61"	"5s2.5p4.(1D<2>).6p"	"2[3]*"	"5/2"	"5s2.5p4.(3P<1>).6d"	"2[3]"	"7/2"		""	"L6925"	
Xe	1	"597.942"	"1"	""		"79212.465"	"95931.80"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).10d"	"2[5/2]*"	"2"		""	"L4739"	
Xe	1	"598.623"	"4"	""		"79212.465"	"95912.880"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).10d"	"2[1/2]*"	"1"		""	"L4739"	
Xe	2	"598.844"	"1"	""		"140209.99"	"156904.21"	"5s2.5p4.(3P<2>).4f"	"2[2]*"	"5/2"	"5s2.5p4.(3P<2>).6g"	"2[3]"	"7/2"		""	"L6925"	
Xe	1	"598.918"	"30"	""		"79212.465"	"95904.600"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).10d"	"2[3/2]*"	"2"		""	"L4739"	
Xe	2	"599.186"	"1H"	""		"124301.96"	"140986.89"	"5s2.5p4.(1D<2>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<2>).7p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	4	"599.271"	"3"	""		"190030.5"	"206713.1"	"5s2.5p2.(1S).5d"	"2D"	"5/2"	"5s2.5p2.(1D).4f"	"2G*"	"7/2"		""	"L11502"	
Xe	1	"599.8115"	"30"	"5.80e+05"	B+	"78119.798"	"94787.084"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).10s"	"2[3/2]*"	"1"		"T5818"	"L7292"	
Xe	2	"599.83"	"1^"	""		"107904.50"	"124571.09"	"5s2.5p4.(3P<1>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	2	"599.867"	"0bl"	""		"140209.99"	"156875.52"	"5s2.5p4.(3P<2>).4f"	"2[2]*"	"5/2"	"5s2.5p4.(3P<2>).6g"	"2[4]"	"7/2"		""	"L7270"	
Xe	2	"600.03"	"1-"	""		"139640.43"	"156302.13"	"5s2.5p4.(3P<2>).6d"	"2[1]"	"3/2"	"5s2.5p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L6925"	
Xe	1	"600.7909"	"15"	"1.60e+05"	B+	"78119.798"	"94759.927"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		"T5818"	"L7292"	
Xe	2	"600.892"	"100"	""		"106475.21"	"123112.54"	"5s2.5p4.(3P<2>).5d"	"2[3]"	"5/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"5/2"		""	"L6925"	
Xe	1	"600.978"	"8"	"2.10e+05"	B	"78956.031"	"95590.97"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		"T5818"	"L4739"	
Xe	1	"601.410"	"1h"	"1.3e+04"	C	"78956.031"	"95578.961"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).11s"	"2[3/2]*"	"2"		"T5818"	"L4739"	
Xe	1	"602.289"	"1h-"	""		"80322.746"	"96921.51"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).11f"	"2[5/2]"	"3"		""	"L4739"	
Xe	2	"602.414"	"2^"	""		"139640.43"	"156235.80"	"5s2.5p4.(3P<2>).6d"	"2[1]"	"3/2"	"5s2.5p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L6925"	
Xe	2	"602.458"	"3H"	""		"124289.45"	"140883.42"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"3/2"	"5s2.5p4.(3P<0>).7s"	"2[0]"	"1/2"		""	"L6925"	
Xe	3	"602.651"	"1a"	""		"155400.90"	"171989.82"	"5s2.5p3.(2P*).5d"	"3D*"	"1"	"5s2.5p3.(2D*).6p"	"1D"	"2"		""	"L10579"	
Xe	1	"602.676"	"4"	""		"79212.465"	"95800.584"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<1/2>).7s"	"2[1/2]*"	"1"		""	"L4739"	
Xe	1	"602.978"	"15*"	""		"88708.466"	"105288.2"	"5p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	"5p5.(2P*<1/2>).6f"	"2[5/2]"	"2"		""	"L4103"	
Xe	1	"602.978"	"15*"	""		"88708.466"	"105288.2"	"5p5.(2P*<3/2>).6d"	"2[3/2]*"	"2"	"5p5.(2P*<1/2>).6f"	"2[5/2]"	"3"		""	"L4103"	
Xe	1	"603.136"	"1h-"	""		"80118.962"	"96694.39"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	"5p5.(2P*<3/2>).12d"	"2[3/2]*"	"1"		""	"L4739"	
Xe	1	"603.492"	"2"	""		"78119.798"	"94685.467"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[3/2]*"	"1"		""	"L4739"	
Xe	3	"603.531"	"0"	""		"146962.42"	"163527.40"	"5s2.5p3.(4S*).6p"	"5P"	"2"	"5s.5p5"	"1P*"	"1"		""	"L7270"	
Xe	2	"603.620"	"500"	"7.5e+06"		"95396.74"	"111958.89"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"5/2"		"T8043"	"L6925"	
Xe	4	"603.897"	"1"	""		"163596.7"	"180151.5"	"5s2.5p2.(3P).5d"	"2D"	"3/2"	"5s2.5p2.(3P).4f"	"4G*"	"5/2"		""	"L11502"	
Xe	1	"604.338"	"10"	""		"78956.031"	"95498.48"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).9d"	"2[3/2]*"	"1"		""	"L4739"	
Xe	1	"604.800"	"6h"	""		"80196.629"	"96726.47"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).10f"	"2[9/2]"	"5"		""	"L4739"	
Xe	2	"604.853"	"5h^"	""		"123112.54"	"139640.43"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"5/2"	"5s2.5p4.(3P<2>).6d"	"2[1]"	"3/2"		""	"L6925"	
Xe	2	"605.115"	"1000"	"1.7e+07"		"95437.67"	"111958.89"	"5s2.5p4.(3P<2>).5d"	"2[3]"	"7/2"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"5/2"		"T8043"	"L6925"	
Xe	3	"606.035"	"(1)"	""		"161809.98"	"178306.08"	"5s2.5p3.(2D*).5d"	"1D*"	"2"	"5s2.5p3.(2D*).4f"	"3G"	"3"		""	"L10579"	
Xe	3	"606.450"	"0"	""		"186320.88"	"202805.90"	"5s2.5p3.(2P*).6p"	"3P"	"2"	"5s2.5p3.(2D*).6d"	"1P*"	"1"		""	"L7270"	
Xe	1	"606.491"	"1h"	""		"79986.618"	"96470.39"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9f"	"2[5/2]"	"2"		""	"L4739"	
Xe	1	"606.752"	"2h"	""		"79986.618"	"96463.27"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9f"	"2[3/2]"	"2"		""	"L4739"	
Xe	1	"606.777"	"1h"	""		"79986.618"	"96462.63"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).9f"	"2[3/2]"	"1"		""	"L4739"	
Xe	2	"608.321"	"1h-"	""		"121628.82"	"138062.59"	"5s2.5p4.(3P<0>).6p"	"2[1]*"	"3/2"	"5s2.5p4.(1S<0>).5d"	"2[2]"	"3/2"		""	"L6925"	
Xe	1	"609.338"	"3"	""		"80322.746"	"96729.49"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).10f"	"2[5/2]"	"3"		""	"L4739"	
Xe	2	"609.350"	"300"	""		"116783.09"	"133189.42"	"5s2.5p4.(3P<2>).6p"	"2[1]*"	"3/2"	"5s2.5p4.(3P<2>).7s"	"2[2]"	"3/2"		""	"L6925"	
Xe	1	"609.515"	"1-"	""		"80322.746"	"96724.5"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).10f"	"2[3/2]"	"1"		""	"L4739"	
Xe	2	"609.759"	"1000"	"2.6e+07"		"95396.74"	"111792.17"	"5s2.5p4.(3P<2>).5d"	"2[2]"	"5/2"	"5s2.5p4.(3P<2>).6p"	"2[2]*"	"3/2"		"T8043"	"L6925"	
Xe	2	"610.143"	"200"	""		"107904.50"	"124289.45"	"5s2.5p4.(3P<1>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<1>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	1	"610.388"	"3"	"1.20e+05"	B	"79212.465"	"95590.97"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).11s"	"2[3/2]*"	"1"		"T5818"	"L4739"	
Xe	2	"610.764"	"0"	""		"139094.28"	"155463.41"	"5s2.5p4.(3P<2>).6d"	"2[3]"	"5/2"	"5s2.5p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L7270"	
Xe	1	"610.837"	"8"	"1.80e+05"	C+	"79212.465"	"95578.961"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).11s"	"2[3/2]*"	"2"		"T5818"	"L4739"	
Xe	3	"611.035"	"3"	""		"166355.27"	"182716.33"	"5s2.5p3.(4S*).4f"	"5F"	"4"	"5s2.5p3.(4S*).6d"	"5D*"	"4"		""	"L10579"	
Xe	1	"611.1761"	"30"	""		"78956.031"	"95313.401"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L7292"	
Xe	3	"611.178"	"0a"	""		"184114.53"	"200471.83"	"5s2.5p3.(2D*).4f"	"3G"	"5"	"5s2.5p3.(2D*).6d"	"3G*"	"5"		""	"L10579"	
Xe	3	"611.190"	"0a"	""		"153893.20"	"170250.15"	"5s2.5p3.(2P*).5d"	"3D*"	"2"	"5s2.5p3.(4S*).4f"	"3F"	"3"		""	"L10579"	
Xe	1	"611.1951"	"40"	"7.0e+05"	C	"78403.061"	"94759.927"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"3"	"5p5.(2P*<3/2>).10s"	"2[3/2]*"	"2"		"T5818"	"L7292"	
Xe	1	"611.486"	"10"	""		"77269.145"	"93618.24"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	"5p5.(2P*<1/2>).5d"	"2[3/2]*"	"1"		""	"L4739"	
Xe	2	"611.508"	"50"	""		"106906.12"	"123254.60"	"5s2.5p4.(3P<1>).6s"	"2[1]"	"1/2"	"5s2.5p4.(3P<1>).6p"	"2[2]*"	"3/2"		""	"L6925"	
Xe	1	"612.391"	"5"	""		"79771.267"	"96096.25"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"0"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L4739"	
Xe	1	"612.636"	"15"	""		"78956.031"	"95274.415"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).9d"	"2[3/2]*"	"2"		""	"L4739"	
Xe	2	"612.744"	"2"	""		"105313.33"	"121628.82"	"5s2.5p4.(3P<2>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<0>).6p"	"2[1]*"	"3/2"		""	"L6925"	
Xe	3	"612.910"	"1"	""		"184114.53"	"200425.68"	"5s2.5p3.(2D*).4f"	"3G"	"5"	"5s2.5p3.(2D*).6d"	"3F*"	"4"		""	"L10579"	
Xe	1	"613.147"	"1"	""		"80118.962"	"96423.77"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"0"	"5p5.(2P*<3/2>).11d"	"2[3/2]*"	"1"		""	"L4739"	
Xe	3	"613.521"	"0"	""		"150404.24"	"166699.11"	"5s2.5p3.(2P*).5d"	"3P*"	"2"	"5s2.5p3.(2D*).6p"	"3D"	"3"		""	"L7270"	
Xe	1	"614.213"	"1h"	""		"80196.629"	"96473.15"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).9f"	"2[7/2]"	"4"		""	"L4739"	
Xe	2	"614.340"	"1h"	""		"129667.35"	"145940.34"	"5s2.5p4.(1D<2>).6p"	"2[1]*"	"3/2"	"5s2.5p4.(3P<1>).6d"	"2[2]"	"3/2"		""	"L6925"	
Xe	1	"614.370"	"4"	""		"78956.031"	"95228.399"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).9d"	"2[1/2]*"	"1"		""	"L4739"	
Xe	1	"614.497"	"20hw"	""		"80196.629"	"96465.63"	"5p5.(2P*<3/2>).5d"	"2[7/2]*"	"4"	"5p5.(2P*<3/2>).9f"	"2[9/2]"	"5"		""	"L4739"	
Xe	2	"614.645"	"50"	""		"124070.06"	"140335.09"	"5s2.5p4.(1D<2>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L6925"	
Xe	1	"615.2070"	"20"	""		"78119.798"	"94369.995"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[5/2]*"	"3"		""	"L7292"	
Xe	2	"615.528"	"1Hw-"	""		"130063.96"	"146305.54"	"5s2.5p4.(1D<2>).6p"	"2[3]*"	"7/2"	"5s2.5p4.(3P<1>).6d"	"2[2]"	"5/2"		""	"L6925"	
Xe	1	"616.216"	"3"	""		"78956.031"	"95179.580"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"1"	"5p5.(2P*<3/2>).9d"	"2[1/2]*"	"0"		""	"L4739"	
Xe	1	"616.3661"	"90"	""		"78119.798"	"94339.433"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[5/2]*"	"2"		""	"L7292"	
Xe	3	"616.387"	"0bl"	""		"161809.98"	"178029.33"	"5s2.5p3.(2D*).5d"	"1D*"	"2"	"5s2.5p3.(2P*).6p"	"3P"	"1"		""	"L7270"	
Xe	1	"616.3935"	"80"	""		"77185.041"	"93403.966"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).5f"	"2[5/2]"	"2"		""	"L7292"	
Xe	1	"617.8303"	"150"	""		"77185.041"	"93366.245"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).5f"	"2[3/2]"	"2"		""	"L7292"	
Xe	1	"617.9665"	"120"	""		"77185.041"	"93362.671"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).5f"	"2[3/2]"	"1"		""	"L7292"	
Xe	1	"618.2420"	"300"	""		"78119.798"	"94290.225"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[7/2]*"	"3"		""	"L7292"	
Xe	1	"618.416"	"3"	""		"78119.798"	"94285.651"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[3/2]*"	"2"		""	"L4739"	
Xe	2	"618.457"	"20"	""		"104250.06"	"120414.87"	"5s2.5p4.(3P<1>).5d"	"2[1]"	"1/2"	"5s2.5p4.(3P<0>).6p"	"2[1]*"	"1/2"		""	"L6925"	
Xe	2	"618.503"	"15"	""		"112703.64"	"128867.20"	"5s2.5p4.(3P<1>).5d"	"2[2]"	"5/2"	"5s2.5p4.(1D<2>).6p"	"2[3]*"	"5/2"		""	"L6925"	
Xe	2	"618.579"	"1H^"	""		"131923.79"	"148085.19"	"5s2.5p4.(1D<2>).6p"	"2[2]*"	"3/2"	"5s2.5p4.(3P<1>).6d"	"2[1]"	"3/2"		""	"L6925"	
Xe	1	"618.910"	"20"	"1.30e+05"	B	"77269.145"	"93422.108"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	"5p5.(2P*<3/2>).9s"	"2[3/2]*"	"1"		"T5818"	"L4739"	
Xe	1	"619.140"	"4h"	""		"80322.746"	"96469.73"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).9f"	"2[5/2]"	"3"		""	"L4739"	
Xe	1	"619.389"	"1h"	""		"80322.746"	"96463.27"	"5p5.(2P*<3/2>).5d"	"2[3/2]*"	"2"	"5p5.(2P*<3/2>).9f"	"2[3/2]"	"2"		""	"L4739"	
Xe	2	"619.407"	"300"	""		"124070.06"	"140209.99"	"5s2.5p4.(1D<2>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L6925"	
Xe	1	"619.549"	"1"	""		"76196.767"	"92333.066"	"5p5.(2P*<1/2>).6s"	"2[1/2]*"	"0"	"5p5.(2P*<3/2>).8p"	"2[3/2]"	"1"		""	"L4739"	
Xe	3	"619.642"	"1"	""		"170250.15"	"186384.04"	"5s2.5p3.(4S*).4f"	"3F"	"3"	"5s2.5p3.(4S*).6d"	"3D*"	"3"		""	"L10579"	
Xe	1	"619.8260"	"100"	"6.60e+05"	B+	"77269.145"	"93398.253"	"5p5.(2P*<3/2>).6p"	"2[1/2]"	"1"	"5p5.(2P*<3/2>).9s"	"2[3/2]*"	"2"		"T5818"	"L7292"	
Xe	1	"620.0892"	"60"	""		"79212.465"	"95334.723"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).9d"	"2[5/2]*"	"3"		""	"L7292"	
Xe	1	"620.149"	"3h"	""		"79986.618"	"96107.36"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).8f"	"2[5/2]"	"2"		""	"L4739"	
Xe	2	"620.345"	"1h^"	""		"124070.06"	"140185.67"	"5s2.5p4.(1D<2>).5d"	"2[1]"	"3/2"	"5s2.5p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L6925"	
Xe	3	"620.381"	"1"	""		"182377.01"	"198491.98"	"5s2.5p3.(2D*).4f"	"3D"	"3"	"5s2.5p3.(2D*).6d"	"3P*"	"2"		""	"L10579"	
Xe	1	"620.535"	"6h"	""		"79986.618"	"96097.31"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"2"		""	"L4739"	
Xe	1	"620.575"	"4"	""		"79986.618"	"96096.25"	"5p5.(2P*<3/2>).5d"	"2[1/2]*"	"1"	"5p5.(2P*<3/2>).8f"	"2[3/2]"	"1"		""	"L4739"	
Xe	3	"620.596"	"10"	""		"166355.27"	"182464.48"	"5s2.5p3.(4S*).4f"	"5F"	"4"	"5s2.5p3.(4S*).6d"	"5D*"	"3"		""	"L10579"	
Xe	1	"620.6297"	"20"	""		"78119.798"	"94228.004"	"5p5.(2P*<3/2>).6p"	"2[5/2]"	"2"	"5p5.(2P*<3/2>).8d"	"2[1/2]*"	"1"		""	"L7292"	
Xe	1	"620.911"	"3"	""		"79212.465"	"95313.401"	"5p5.(2P*<3/2>).6p"	"2[3/2]"	"2"	"5p5.(2P*<3/2>).9d"	"2[5/2]*"	"2"		""	"L4739"	
