element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Kr	28	"0.72001"	"*"	""		"446440"	"14337000"	"2s2.2p5"	"2P*"	"1/2"	"2s2.2p4.(3P<1>).3s"	"(1,1/2)"	"1/2"		""	"L9749"	
Kr	28	"0.72001"	"*"	""		"1901350"	"15790000"	"2s.2p6"	"2S"	"1/2"	"2s.2p5.(2P<3/2>).3s"	"(1,1/2)*"	"3/2"		""	"L9749"	
Kr	28	"0.72117"	""	""		"0"	"13866400"	"2s2.2p5"	"2P*"	"3/2"	"2s2.2p4.(3P<2>).3s"	"(2,1/2)"	"5/2"		""	"L9749"	
Kr	27	"0.72675"	"6"	""		"0"	"13761000"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<1/2>).3s"	"(1/2,1/2)*"	"1"		""	"L9749"	
Kr	26	"0.73033"	""	""		"[1183991]"	"14876400"	"2p6.3d"	"2D"	"5/2"	"2p5.(2P*<1/2>).3s.3d"	"(1,5/2)*"	"5/2"		""	"L9749"	
Kr	26	"0.73211"	""	""		"[454413]"	"14114700"	"2p6.3p"	"2P*"	"1/2"	"2p5.(2P*<1/2>).3s.3p"	"(1,1/2)"	"1/2"		""	"L9749"	
Kr	26	"0.73490"	""	""		"[1164184]"	"14772600"	"2p6.3d"	"2D"	"3/2"	"2p5.(2P*<1/2>).3s.3d"	"(1,3/2)*"	"3/2"		""	"L9749"	
Kr	26	"0.73762"	""	""		"[558678]"	"14114700"	"2p6.3p"	"2P*"	"3/2"	"2p5.(2P*<1/2>).3s.3p"	"(1,1/2)"	"1/2"		""	"L9749"	
Kr	26	"0.73841"	""	""		"[1164184]"	"14706800"	"2p6.3d"	"2D"	"3/2"	"2p5.(2P*<1/2>).3s.3d"	"(0,5/2)*"	"5/2"		""	"L9749"	
Kr	26	"0.73936"	""	""		"[454413]"	"13979600"	"2p6.3p"	"2P*"	"1/2"	"2p5.(2P*<1/2>).3s.3p"	"(1,1/2)"	"3/2"		""	"L9749"	
Kr	26	"0.74023"	""	""		"[558678]"	"14068000"	"2p6.3p"	"2P*"	"3/2"	"2p5.(2P*<1/2>).3s.3p"	"(1,3/2)"	"5/2"		""	"L9749"	
Kr	25	"0.74181"	""	""		"1196586"	"14677100"	"2p6.3s.3d"	"3D"	"3"	"2p5.3s2.3d"	"(1/2,5/2)*"	"3"		""	"L9749"	
Kr	27	"0.75044"	"9"	""		"0"	"13326600"	"2s2.2p6"	"1S"	"0"	"2s2.2p5.(2P*<3/2>).3s"	"(3/2,1/2)*"	"1"		""	"L9749"	
Kr	26	"0.7538"	""	""		"[1183991]"	"14466300"	"2p6.3d"	"2D"	"5/2"	"2p5.(2P*<3/2>).3s.3d"	"(2,5/2)*"	"3/2"		""	"L4863"	
Kr	26	"0.75741"	""	""		"[558678]"	"13761600"	"2p6.3p"	"2P*"	"3/2"	"2p5.(2P*<3/2>).3s.3p"	"(1,3/2)"	"5/2"		""	"L9749"	
Kr	26	"0.75829"	""	""		"[1183991]"	"14376200"	"2p6.3d"	"2D"	"5/2"	"2p5.(2P*<3/2>).3s.3d"	"(1,3/2)*"	"3/2"		""	"L9749"	
Kr	26	"0.76019"	""	""		"0"	"13154600"	"2p6.3s"	"2S"	"1/2"	"2p5.(2P*<3/2>).3s2"	"(3/2,0)*"	"3/2"		""	"L9749"	
Kr	26	"1.521"	""	""		"0"	"6572690"	"2p6.3s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		""	"L6666"	
Kr	26	"1.607"	""	""		"[454413]"	"[6682670]"	"2p6.3p"	"2P*"	"1/2"	"2p6.5d"	"2D"	"3/2"		""	"L6666"	
Kr	26	"1.634"	""	""		"[558678]"	"[6687210]"	"2p6.3p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"		""	"L6666"	
Kr	26	"1.794"	""	""		"[1164184]"	"[6741940]"	"2p6.3d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"		""	"L6666"	
Kr	26	"1.799"	""	""		"[1183991]"	"[6743720]"	"2p6.3d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"		""	"L6666"	
Kr	26	"2.1185"	"15"	""		"0"	"4720640"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"3/2"		""	"L6464"	
Kr	26	"2.1369"	"10"	""		"0"	"4679430"	"2p6.3s"	"2S"	"1/2"	"2p6.4p"	"2P*"	"1/2"		""	"L6464"	
Kr	25	"2.1840"	"5"	""		"0"	"4578800"	"2p6.3s2"	"1S"	"0"	"2p6.3s.4p"	"1P*"	"1"		""	"L6464"	
Kr	26	"2.2257"	"5"	""		"[454413]"	"[4947290]"	"2p6.3p"	"2P*"	"1/2"	"2p6.4d"	"2D"	"3/2"		""	"L6464"	
Kr	26	"2.2743"	"10"	""		"[558678]"	"[4955980]"	"2p6.3p"	"2P*"	"3/2"	"2p6.4d"	"2D"	"5/2"		""	"L6464"	
Kr	26	"2.4766"	"10p"	""		"[454413]"	"[4493690]"	"2p6.3p"	"2P*"	"1/2"	"2p6.4s"	"2S"	"1/2"		""	"L6464"	
Kr	26	"2.5416"	"30"	""		"[558678]"	"[4493690]"	"2p6.3p"	"2P*"	"3/2"	"2p6.4s"	"2S"	"1/2"		""	"L6464"	
Kr	26	"2.5621"	"30s"	""		"[1164184]"	"[5067310]"	"2p6.3d"	"2D"	"3/2"	"2p6.4f"	"2F*"	"5/2"		""	"L6973"	
Kr	26	"2.5728"	"40s"	""		"[1183991]"	"[5070870]"	"2p6.3d"	"2D"	"5/2"	"2p6.4f"	"2F*"	"7/2"		""	"L6973"	
Kr	18	"3.5190"	"10"	""		"0"	"2841700"	"3p6.3d"	"2D"	"3/2"	"3p6.4f"	"2F*"	"5/2"		""	"L6464"	
Kr	18	"3.5397"	"20"	""		"[15694]"	"2840800"	"3p6.3d"	"2D"	"5/2"	"3p6.4f"	"2F*"	"7/2"		""	"L6464"	
Kr	26	"4.811"	""	""		"[4493690]"	"[6572690]"	"2p6.4s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"3/2"		""	"L6666"	
Kr	26	"4.859"	""	""		"[4493690]"	"[6551930]"	"2p6.4s"	"2S"	"1/2"	"2p6.5p"	"2P*"	"1/2"		""	"L6666"	
Kr	26	"4.993"	""	""		"[4679430]"	"[6682670]"	"2p6.4p"	"2P*"	"1/2"	"2p6.5d"	"2D"	"3/2"		""	"L6666"	
Kr	26	"5.086"	""	""		"[4720640]"	"[6687210]"	"2p6.4p"	"2P*"	"3/2"	"2p6.5d"	"2D"	"5/2"		""	"L6666"	
Kr	28	"5.2594"	"25"	""		"0"	"1901350"	"2s2.2p5"	"2P*"	"3/2"	"2s.2p6"	"2S"	"1/2"		""	"L10338"	
Kr	29	"5.3621"	"2"	""		"0"	"1864520"	"2s2.2p4"	"3P"	"2"	"2s.2p5"	"3P*"	"1"		""	"L10338,L6727,L6464"	
Kr	29	"5.3974"	"4w"	""		"524900"	"2377600"	"2s2.2p4"	"1D"	"2"	"2s.2p5"	"1P*"	"1"		""	"L10338,L6727"	
Kr	30	"5.4596"	"w"	""		"487220"	"2318860"	"2s2.2p3"	"2D*"	"5/2"	"2s.2p4"	"2P"	"3/2"		""	"L10338"	
Kr	26	"5.571"	""	""		"[4947290]"	"[6741940]"	"2p6.4d"	"2D"	"3/2"	"2p6.5f"	"2F*"	"5/2"		""	"L6666"	
Kr	26	"5.593"	""	""		"[4955980]"	"[6743720]"	"2p6.4d"	"2D"	"5/2"	"2p6.5f"	"2F*"	"7/2"		""	"L6666"	
Kr	31	"5.6976"	"t"	""		"396820"	"2151900"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3S*"	"1"		""	"L10338"	
Kr	29	"5.848"	""	""		"423930"	"2133900"	"2s2.2p4"	"3P"	"1"	"2s.2p5"	"3P*"	"0"		""	"L6727"	
Kr	29	"5.8695"	"4bl"	""		"160800"	"1864520"	"2s2.2p4"	"3P"	"0"	"2s.2p5"	"3P*"	"1"		""	"L10338,L6727"	
Kr	26	"5.9377"	"6"	""		"[5067310]"	"[6751050]"	"2p6.4f"	"2F*"	"5/2"	"2p6.5g"	"2G"	"7/2"		""	"L6464"	
Kr	26	"5.9459"	"8"	""		"[5070870]"	"[6752110]"	"2p6.4f"	"2F*"	"7/2"	"2p6.5g"	"2G"	"9/2"		""	"L6464"	
Kr	29	"5.9698"	""	""		"0"	"1674810"	"2s2.2p4"	"3P"	"2"	"2s.2p5"	"3P*"	"2"		""	"L10338,L6727,L6464"	
Kr	31	"5.9748"	"bl"	""		"478200"	"2151900"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3S*"	"1"		""	"L10338"	
Kr	30	"6.0332"	""	""		"0"	"1657500"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p4"	"4P"	"1/2"		""	"L10338"	
Kr	30	"6.0732"	""	""		"0"	"1646580"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p4"	"4P"	"3/2"		""	"L10338"	
Kr	9	"6.22"	""	""		"0"	"1608000"	"3d10"	"1S"	"0"	"3d9.6f"	"*"	"1"		""	"L4443"	
Kr	31	"6.2411"	""	""		"396820"	"1999100"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3P*"	"1"		""	"L10338"	
Kr	31	"6.3103"	""	""		"478200"	"2062900"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3P*"	"2"		""	"L10338"	
Kr	30	"6.3671"	"w"	""		"384900"	"1955480"	"2s2.2p3"	"2D*"	"3/2"	"2s.2p4"	"2D"	"3/2"		""	"L10338"	
Kr	31	"6.414"	""	""		"396820"	"1955900"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3P*"	"0"		""	"L10642"	
Kr	32	"6.4651"	""	""		"492560"	"2039330"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"3/2"		""	"L11309"	
Kr	32	"6.5067"	""	""		"492560"	"2029440"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2P"	"1/2"		""	"L11309"	
Kr	31	"6.5352"	""	""		"0"	"1530200"	"2s2.2p2"	"3P"	"0"	"2s.2p3"	"3D*"	"1"		""	"L10338"	
Kr	9	"6.61"	""	""		"0"	"1513000"	"3d10"	"1S"	"0"	"3d9.5f"	"*"	"1"		""	"L9870"	
Kr	32	"6.6538"	""	""		"0"	"1502900"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"2S"	"1/2"		""	"L10338"	
Kr	28	"6.8733"	"10"	""		"446440"	"1901350"	"2s2.2p5"	"2P*"	"1/2"	"2s.2p6"	"2S"	"1/2"		""	"L10338"	
Kr	29	"6.9439"	""	""		"423930"	"1864520"	"2s2.2p4"	"3P"	"1"	"2s.2p5"	"3P*"	"1"		""	"L10338,L6727"	
Kr	32	"6.9957"	""	""		"0"	"1429450"	"2s2.2p"	"2P*"	"1/2"	"2s.2p2"	"2D"	"3/2"		""	"L10338"	
Kr	30	"7.1875"	""	""		"0"	"1391300"	"2s2.2p3"	"4S*"	"3/2"	"2s.2p4"	"4P"	"5/2"		""	"L10338"	
Kr	33	"7.266"	""	""		"1013440"	"2391300"	"2s.2p"	"3P*"	"2"	"2p2"	"1D"	"2"		""	"L10642"	
Kr	33	"7.2756"	""	""		"0"	"1374460"	"2s2"	"1S"	"0"	"2s.2p"	"1P*"	"1"		""	"L10338"	
Kr	29	"7.4663"	""	""		"524900"	"1864520"	"2s2.2p4"	"1D"	"2"	"2s.2p5"	"3P*"	"1"		""	"L10338"	
Kr	9	"7.5455"	"9300"	""		"0"	"1325290"	"3d10"	"1S"	"0"	"3d9.4f"	"(3/2,5/2)*"	"1"		""	"L10636"	
Kr	33	"7.566"	"*"	""		"588770"	"1909800"	"2s.2p"	"3P*"	"1"	"2p2"	"3P"	"2"		""	"L10642"	
Kr	33	"7.566"	"*"	""		"505500"	"1827200"	"2s.2p"	"3P*"	"0"	"2p2"	"3P"	"1"		""	"L10642"	
Kr	9	"7.6296"	"4300"	""		"0"	"1310694"	"3d10"	"1S"	"0"	"3d9.4f"	"(5/2,7/2)*"	"1"		""	"L10636"	
Kr	31	"7.6610"	""	""		"478200"	"1783500"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3D*"	"3"		""	"L10338"	
Kr	9	"7.6789"	"1000"	""		"0"	"1302270"	"3d10"	"1S"	"0"	"3d9.4f"	"(5/2,5/2)*"	"1"		""	"L10636"	
Kr	33	"7.710"	""	""		"1374460"	"2671500"	"2s.2p"	"1P*"	"1"	"2p2"	"1S"	"0"		""	"L10642"	
Kr	32	"7.890"	""	""		"2039330"	"3306800"	"2s.2p2"	"2P"	"3/2"	"2p3"	"2P*"	"3/2"		""	"L10642"	
Kr	31	"7.945"	""	""		"1999100"	"3257800"	"2s.2p3"	"3P*"	"1"	"2p4"	"3P"	"0"		""	"L10642"	
Kr	31	"7.9557"	""	""		"396820"	"1653800"	"2s2.2p2"	"3P"	"1"	"2s.2p3"	"3D*"	"2"		""	"L10338"	
Kr	29	"7.9979"	""	""		"423930"	"1674810"	"2s2.2p4"	"3P"	"1"	"2s.2p5"	"3P*"	"2"		""	"L10338,L6727"	
Kr	33	"8.075"	""	""		"588770"	"1827200"	"2s.2p"	"3P*"	"1"	"2p2"	"3P"	"1"		""	"L10642"	
Kr	32	"8.4454"	""	""		"492560"	"1676630"	"2s2.2p"	"2P*"	"3/2"	"2s.2p2"	"2D"	"5/2"		""	"L11309"	
Kr	30	"8.626"	"w"	""		"487220"	"1646580"	"2s2.2p3"	"2D*"	"5/2"	"2s.2p4"	"4P"	"3/2"		""	"L10338"	
Kr	29	"8.698"	""	""		"524900"	"1674810"	"2s2.2p4"	"1D"	"2"	"2s.2p5"	"3P*"	"2"		""	"L10338"	
Kr	34	"9.10413"	"j"	""		"0"	"1098402"	"1s2.2s"	"2S"	"1/2"	"1s2.2p"	"2P*"	"3/2"		""	"u57,L10789,L18747,L10642"	
Kr	18	"9.1391"	"5"	""		"0"	"1094200"	"3p6.3d"	"2D"	"3/2"	"3p5.(2P*).3d2.(3P)"	"2P*"	"3/2"		""	"L6464"	
Kr	10	"9.1768"	"50"	""		"0"	"1089708"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1S).4p"	"2P*"	"3/2"		""	"L6283"	
Kr	18	"9.2005"	"3"	""		"0"	"1086940"	"3p6.3d"	"2D"	"3/2"	"3p5.(2P*).3d2.(3F)"	"2D*"	"5/2"		""	"L6464"	
Kr	18	"9.2211"	"100"	""		"0"	"1084470"	"3p6.3d"	"2D"	"3/2"	"3p5.(2P*).3d2.(3F)"	"2D*"	"3/2"		""	"L10266"	
Kr	18	"9.2721"	"30"	""		"[15694]"	"1094200"	"3p6.3d"	"2D"	"5/2"	"3p5.(2P*).3d2.(3P)"	"2P*"	"3/2"		""	"L10266"	
Kr	18	"9.2949"	"20"	""		"0"	"1075860"	"3p6.3d"	"2D"	"3/2"	"3p5.(2P*).3d2.(3P)"	"2P*"	"1/2"		""	"L10266"	
Kr	18	"9.3349"	"100"	""		"[15694]"	"1086940"	"3p6.3d"	"2D"	"5/2"	"3p5.(2P*).3d2.(3F)"	"2D*"	"5/2"		""	"L10266"	
Kr	18	"9.3569"	"2"	""		"[15694]"	"1084470"	"3p6.3d"	"2D"	"5/2"	"3p5.(2P*).3d2.(3F)"	"2D*"	"3/2"		""	"L6464"	
Kr	32	"9.375"	""	""		"1676630"	"2743300"	"2s.2p2"	"2D"	"5/2"	"2p3"	"2D*"	"5/2"		""	"L10642"	
Kr	31	"9.5057"	""	""		"478200"	"1530200"	"2s2.2p2"	"3P"	"2"	"2s.2p3"	"3D*"	"1"		""	"L10338"	
Kr	19	"9.6232"	"45j"	""		"0"	"1039160"	"3s2.3p6"	"1S"	"0"	"3s2.3p5.3d"	"1P*"	"1"		""	"L6974"	
Kr	10	"9.6690"	"200"	""		"10367"	"1044605"	"3p6.3d9"	"2D"	"3/2"	"3p5.3d10"	"2P*"	"1/2"		""	"L6283"	
Kr	10	"9.7012"	"100"	""		"0"	"1030797"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1G).4p"	"2G*"	"7/2"		""	"L6283"	
Kr	10	"9.8187"	"150"	""		"0"	"1018468"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	33	"9.819"	""	""		"1374460"	"2391300"	"2s.2p"	"1P*"	"1"	"2p2"	"1D"	"2"		""	"L10642"	
Kr	10	"9.8410"	"1200"	""		"0"	"1016153"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"4D*"	"7/2"		""	"L6283"	
Kr	10	"9.8513"	"250*"	""		"0"	"1015092"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"9.8513"	"250*"	""		"0"	"1015092"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"2P*"	"3/2"		""	"L6283"	
Kr	10	"9.8910"	"75"	""		"10367"	"1021383"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"2S*"	"1/2"		""	"L6283"	
Kr	10	"9.9037"	"6000"	""		"10367"	"1020095"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1G).4p"	"2F*"	"5/2"		""	"L6283"	
Kr	20	"9.9156"	"200"	""		"0"	"1008510"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).3d"	"2D"	"5/2"		""	"L10225"	
Kr	10	"9.9196"	"5"	""		"10367"	"1018468"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	10	"9.9246"	"8000"	""		"0"	"1007600"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1G).4p"	"2F*"	"7/2"		""	"L6283"	
Kr	10	"9.9262"	"2000wu"	""		"0"	"1007410"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"4D*"	"5/2"		""	"L6283"	
Kr	18	"9.9330"	"100"	""		"[15694]"	"1022440"	"3p6.3d"	"2D"	"5/2"	"3p5.(2P*).3d2.(1G)"	"2F*"	"7/2"		""	"L10266"	
Kr	10	"9.9530"	"1000*"	""		"10367"	"1015092"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"2P*"	"3/2"		""	"L6283"	
Kr	10	"9.9530"	"1000*"	""		"10367"	"1015092"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"9.9648"	"1200"	""		"10367"	"1013897"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"2P*"	"1/2"		""	"L6283"	
Kr	20	"9.9660"	"200"	""		"0"	"1003410"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(3P).3d"	"2P"	"3/2"		""	"L10225"	
Kr	10	"9.9831"	"3000"	""		"0"	"1001691"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1D).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"10.0075"	"4000"	""		"0"	"999248"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1D).4p"	"2F*"	"7/2"		""	"L6283"	
Kr	10	"10.0111"	"125"	""		"0"	"998883"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(1D).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	20	"10.0254"	"60"	""		"[87287]"	"[1084750]"	"3s2.3p5"	"2P*"	"1/2"	"3s2.3p4.(3P).3d"	"2D"	"3/2"		""	"L10225"	
Kr	10	"10.0261"	"150"	""		"10367"	"1007768"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1D).4p"	"2P*"	"3/2"		""	"L6283"	
Kr	10	"10.0297"	"100"	""		"10367"	"1007410"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"4D*"	"5/2"		""	"L6283"	
Kr	10	"10.0653"	"150"	""		"10367"	"1003879"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"4D*"	"1/2"		""	"L6283"	
Kr	10	"10.0662"	"100"	""		"10367"	"1003790"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"4D*"	"3/2"		""	"L6283"	
Kr	10	"10.0876"	"100"	""		"10367"	"1001691"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1D).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"10.1065"	"5"	""		"10367"	"999829"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1D).4p"	"2P*"	"1/2"		""	"L6283"	
Kr	10	"10.1162"	"1500"	""		"10367"	"998883"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1D).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	10	"10.1181"	"30u"	""		"0"	"988265"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"4P*"	"5/2"		""	"L6283"	
Kr	10	"10.1224"	"100"	""		"0"	"987902"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3P).4p"	"4P*"	"3/2"		""	"L6283"	
Kr	10	"10.1367"	"10000"	""		"0"	"986513"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"2F*"	"5/2"		""	"L6283"	
Kr	10	"10.1668"	"200"	""		"0"	"983596"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"3/2"		""	"L6283"	
Kr	10	"10.1691"	"300"	""		"10367"	"993739"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(1D).4p"	"2F*"	"5/2"		""	"L6283"	
Kr	10	"10.1719"	"250"	""		"0"	"983099"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"2G*"	"7/2"		""	"L6283"	
Kr	10	"10.1985"	"5000"	""		"0"	"980534"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"7/2"		""	"L6283"	
Kr	18	"10.2001"	"50"	""		"0"	"980380"	"3p6.3d"	"2D"	"3/2"	"3p5.(2P*).3d2.(3F)"	"2F*"	"5/2"		""	"L10266"	
Kr	10	"10.2151"	"1500"	""		"0"	"978945"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"4F*"	"5/2"		""	"L6283"	
Kr	10	"10.2260"	"1500"	""		"10367"	"988265"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"4P*"	"5/2"		""	"L6283"	
Kr	10	"10.2299"	"1500"	""		"10367"	"987902"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3P).4p"	"4P*"	"3/2"		""	"L6283"	
Kr	10	"10.2687"	"10000"	""		"0"	"973832"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"10.2750"	"200"	""		"10367"	"983596"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3F).4p"	"4F*"	"3/2"		""	"L6283"	
Kr	10	"10.2837"	"8000"	""		"0"	"972410"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"2F*"	"7/2"		""	"L6283"	
Kr	10	"10.2914"	"300"	""		"0"	"971691"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	20	"10.3021"	"20"	""		"0"	"970680"	"3s2.3p5"	"2P*"	"3/2"	"3s2.3p4.(1D).3d"	"2S"	"1/2"		""	"L10225"	
Kr	10	"10.3251"	"20000"	""		"0"	"968510"	"3p6.3d9"	"2D"	"5/2"	"3p5.3d10"	"2P*"	"3/2"		""	"L6283"	
Kr	21	"10.3268"	"100"	""		"0"	"968350"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).3d"	"3D*"	"3"		""	"L10543"	
Kr	10	"10.3493"	"100"	""		"0"	"966252"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"4G*"	"5/2"		""	"L6283"	
Kr	10	"10.3572"	"10000"	""		"0"	"965513"	"3p6.3d9"	"2D"	"5/2"	"3p6.3d8.(3F).4p"	"4D*"	"3/2"		""	"L6283"	
Kr	21	"10.3684"	"5"	""		"0"	"964470"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).3d"	"3P*"	"2"		""	"L10543"	
Kr	10	"10.3796"	"50"	""		"10367"	"973832"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3F).4p"	"2D*"	"5/2"		""	"L6283"	
Kr	10	"10.4023"	"1000"	""		"10367"	"971691"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3F).4p"	"2D*"	"3/2"		""	"L6283"	
Kr	21	"10.4028"	"10"	""		"[114826]"	"1076110"	"3s2.3p4"	"1D"	"2"	"3s2.3p3.(2D*).3d"	"1F*"	"3"		""	"L10543"	
Kr	10	"10.4369"	"75"	""		"10367"	"968510"	"3p6.3d9"	"2D"	"3/2"	"3p5.3d10"	"2P*"	"3/2"		""	"L6283"	
Kr	10	"10.4618"	"25"	""		"10367"	"966252"	"3p6.3d9"	"2D"	"3/2"	"3p6.3d8.(3F).4p"	"4G*"	"5/2"		""	"L6283"	
Kr	21	"10.5246"	""	""		"0"	"950160"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2D*).3d"	"3P*"	"1"		""	"L18747"	
Kr	21	"10.7173"	"15"	""		"0"	"933070"	"3s2.3p4"	"3P"	"2"	"3s2.3p3.(2P*).3d"	"3P*"	"2"		""	"L10543"	
Kr	23	"10.7231"	"7"	""		"94397.3"	"1026930"	"3s2.3p2"	"3P"	"2"	"3s2.3p.3d"	"1F*"	"3"		""	"L10216"	
Kr	21	"10.7709"	"10"	""		"[78671]"	"1007100"	"3s2.3p4"	"3P"	"1"	"3s2.3p3.(2D*).3d"	"1D*"	"2"		""	"L10543"	
Kr	22	"10.8362"	"300"	""		"[106659.2]"	"1029490"	"3s2.3p3"	"2D*"	"5/2"	"3s2.3p2.(3P).3d"	"2F"	"7/2"		""	"L10627"	
Kr	21	"10.8854"	"5"	""		"[225110]"	"1143770"	"3s2.3p4"	"1S"	"0"	"3s2.3p3.(2P*).3d"	"1P*"	"1"		""	"L10543"	
Kr	22	"10.8977"	"10"	""		"[77820.7]"	"995445"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).3d"	"2D"	"5/2"		""	"L10627"	
Kr	22	"10.9334"	""	""		"0.0"	"914630"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).3d"	"4P"	"1/2"		""	"L18747"	
Kr	22	"10.9648"	"10"	""		"[77820.7]"	"989830"	"3s2.3p3"	"2D*"	"3/2"	"3s2.3p2.(1D).3d"	"2D"	"3/2"		""	"L10627"	
Kr	22	"11.0063"	"20"	""		"0.0"	"908570"	"3s2.3p3"	"4S*"	"3/2"	"3s2.3p2.(3P).3d"	"4P"	"3/2"		""	"L10627"	
Kr	25	"11.0242"	"10"	""		"412290"	"1319428"	"2p6.3s.3p"	"3P*"	"1"	"2p6.3s.3d"	"1D"	"2"		""	"L6464"	
Kr	30	"11.062"	"w"	""		"487220"	"1391300"	"2s2.2p3"	"2D*"	"5/2"	"2s.2p4"	"4P"	"5/2"		""	"L10338"	
Kr	23	"11.1051"	"1"	""		"68369.1"	"968870"	"3s2.3p2"	"3P"	"1"	"3s2.3p.3d"	"3D*"	"2"		""	"L10880"	
