element	sp_num	obs_wl_vac(nm)	intens	Aki(s^-1)	Acc	Ei(cm-1)	Ek(cm-1)	conf_i	term_i	J_i	conf_k	term_k	J_k	Type	tp_ref	line_ref	
Ar	2	"146.6524"	"1"	""		"134241.7389"	"202429.8993"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).6p"	"4D*"	"7/2"		""	"L14821"	
Ar	3	"146.78533"	""	""		"157029.812"	"225156.5915"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"1"		""	"L8114"	
Ar	3	"146.8006"	"2"	""		"157029.812"	"225149.2072"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"3D"	"2"		""	"L3263"	
Ar	4	"147.204"	"3"	""		"221300.9"	"289233.9"	"3s2.3p2.(3P).3d"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		""	"L11418"	
Ar	2	"147.2594"	"1"	""		"134241.7389"	"202149.1571"	"3s2.3p4.(3P).4s"	"4P"	"5/2"	"3s2.3p4.(3P).6p"	"4P*"	"5/2"		""	"L14821"	
Ar	4	"147.448"	"11"	""		"221300.9"	"289122.3"	"3s2.3p2.(3P).3d"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		""	"L11418"	
Ar	2	"147.4537"	"1"	""		"142717.0965"	"210534.939"	"3s2.3p4.(3P).3d"	"4F"	"7/2"	"3s2.3p4.(3P<2>).6f"	"2[5]*"	"9/2"		""	"L16202"	
Ar	4	"147.915"	"12"	""		"221627.4"	"289233.9"	"3s2.3p2.(3P).3d"	"4P"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		""	"L11418"	
Ar	4	"148.160"	"10"	""		"221627.4"	"289122.3"	"3s2.3p2.(3P).3d"	"4P"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		""	"L11418"	
Ar	4	"148.601"	"2q"	""		"222956.1"	"290251.5"	"3s.3p4"	"2P"	"3/2"	"3s2.3p2.(3P).4p"	"2D*"	"3/2"		""	"L11418"	
Ar	4	"149.532"	"3"	""		"222956.1"	"289830.5"	"3s.3p4"	"2P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		""	"L11418"	
Ar	4	"149.781"	"15"	""		"220786.8"	"287550.8"	"3s2.3p2.(3P).3d"	"4P"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"7/2"		""	"L11418"	
Ar	3	"150.0740"	"9"	""		"157029.812"	"223663.160"	"3s2.3p3.(4S*).3d"	"3D*"	"1"	"3s2.3p3.(2D*).4p"	"1P"	"1"		""	"L9366"	
Ar	4	"150.880"	"9"	""		"222956.1"	"289233.9"	"3s.3p4"	"2P"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"3/2"		""	"L11418"	
Ar	4	"150.984"	"7"	""		"224019.3"	"290251.5"	"3s.3p4"	"2P"	"1/2"	"3s2.3p2.(3P).4p"	"2D*"	"3/2"		""	"L11418"	
Ar	4	"151.605"	"12"	""		"220786.8"	"286747.8"	"3s2.3p2.(3P).3d"	"4P"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		""	"L11418"	
Ar	4	"152.626"	"12"	""		"226142.8"	"291663.1"	"3s2.3p2.(3P).3d"	"2D"	"5/2"	"3s2.3p2.(3P).4p"	"2D*"	"5/2"		""	"L11418"	
Ar	4	"152.795"	"13"	""		"221300.9"	"286747.8"	"3s2.3p2.(3P).3d"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		""	"L11418"	
Ar	4	"152.818"	"9"	""		"220786.8"	"286224.5"	"3s2.3p2.(3P).3d"	"4P"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"		""	"L11418"	
Ar	4	"153.600"	"8"	""		"224019.3"	"289122.3"	"3s.3p4"	"2P"	"1/2"	"3s2.3p2.(3P).4p"	"4P*"	"1/2"		""	"L11418"	
Ar	4	"153.668"	"4"	""		"224754.4"	"289830.5"	"3s2.3p2.(3P).3d"	"2D"	"3/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		""	"L11418"	
Ar	4	"154.026"	"6"	""		"221300.9"	"286224.5"	"3s2.3p2.(3P).3d"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"		""	"L11418"	
Ar	3	"154.2540"	"9"	""		"179529.519"	"244358.081"	"3s2.3p3.(2P*).3d"	"1D*"	"2"	"3s2.3p3.(2P*).4p"	"1D"	"2"		""	"L9366"	
Ar	2	"154.4177"	"2"	""		"154181.4942"	"218940.91"	"3s2.3p4.(1D).3d"	"2G"	"9/2"	"3s2.3p4.(1D<2>).5f"	"2[5]*"	"11/2"		""	"L16202"	
Ar	2	"154.4711"	"2"	""		"154204.0240"	"218940.8933"	"3s2.3p4.(1D).3d"	"2G"	"7/2"	"3s2.3p4.(1D<2>).5f"	"2[5]*"	"9/2"		""	"L16202"	
Ar	4	"154.666"	"1"	""		"221300.9"	"285956.2"	"3s2.3p2.(3P).3d"	"4P"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"		""	"L11418"	
Ar	2	"154.7354"	"1"	""		"108721.537"	"173347.9158"	"3s.3p6"	"2S"	"1/2"	"3s2.3p4.(1D).4p"	"2D*"	"3/2"		""	"L16202"	
Ar	4	"155.452"	"1"	""		"221627.4"	"285956.2"	"3s2.3p2.(3P).3d"	"4P"	"1/2"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"		""	"L11418"	
Ar	3	"155.6220"	"1"	""		"144890.68"	"209150.8807"	"3s2.3p3.(4S*).3d"	"5D*"	"2"	"3s2.3p3.(4S*).4p"	"3P"	"2"		""	"L9366"	
Ar	3	"155.6630"	"1"	""		"144885.46"	"209126.1544"	"3s2.3p3.(4S*).3d"	"5D*"	"1"	"3s2.3p3.(4S*).4p"	"3P"	"1"		""	"L9366"	
Ar	2	"155.7302"	"1"	""		"144709.9818"	"208923.4846"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"155.9072"	"3"	""		"132481.2068"	"196621.9658"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<0>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	4	"155.982"	"9w"	""		"226142.8"	"290251.5"	"3s2.3p2.(3P).3d"	"2D"	"5/2"	"3s2.3p2.(3P).4p"	"2D*"	"3/2"		""	"L11418"	
Ar	2	"156.0184"	"4"	""		"108721.537"	"172816.2926"	"3s.3p6"	"2S"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"1/2"		""	"L16202"	
Ar	2	"156.2441"	"2"	""		"132630.7277"	"196633.1005"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<0>).4f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"156.3036"	"1"	""		"132327.3616"	"196305.1289"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<1>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"156.5377"	"1*"	""		"144709.9818"	"208592.2016"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D<2>).4f"	"2[1]*"	"3/2"		""	"L16202"	
Ar	2	"156.5377"	"1*"	""		"144709.9818"	"208591.8039"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(1D<2>).4f"	"2[1]*"	"1/2"		""	"L16202"	
Ar	2	"156.6812"	"1"	""		"132481.2068"	"196305.1289"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<1>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"156.7987"	"4"	""		"132327.3616"	"196103.4029"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<1>).4f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	3	"156.8690"	"9"	""		"162757.28"	"226504.1601"	"3s2.3p3.(2D*).3d"	"3F*"	"2"	"3s2.3p3.(2D*).4p"	"3F"	"3"		""	"L9366"	
Ar	4	"157.017"	"6"	""		"226142.8"	"289830.5"	"3s2.3p2.(3P).3d"	"2D"	"5/2"	"3s2.3p2.(3P).4p"	"4P*"	"5/2"		""	"L11418"	
Ar	2	"157.1390"	"1"	""		"132481.2068"	"196119.1021"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<1>).4f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	3	"157.1920"	"3"	""		"179529.519"	"243147.063"	"3s2.3p3.(2P*).3d"	"1D*"	"2"	"3s2.3p3.(2P*).4p"	"3P"	"1"		""	"L9366"	
Ar	3	"157.23340"	""	""		"162757.28"	"226357.0086"	"3s2.3p3.(2D*).3d"	"3F*"	"2"	"3s2.3p3.(2D*).4p"	"3F"	"2"		""	"L8114"	
Ar	3	"157.3050"	"1"	""		"163076.17"	"226646.6786"	"3s2.3p3.(2D*).3d"	"3F*"	"3"	"3s2.3p3.(2D*).4p"	"3F"	"4"		""	"L9366"	
Ar	2	"157.4402"	"1"	""		"143107.6801"	"206623.9138"	"3s2.3p4.(3P).3d"	"4F"	"5/2"	"3s2.3p4.(3P<0>).5f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"157.4992"	"6"	""		"108721.537"	"172213.8798"	"3s.3p6"	"2S"	"1/2"	"3s2.3p4.(1D).4p"	"2P*"	"3/2"		""	"L16202"	
Ar	2	"157.5815"	"3"	""		"132630.7277"	"196089.9385"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<1>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	3	"157.65915"	""	""		"163076.17"	"226504.1601"	"3s2.3p3.(2D*).3d"	"3F*"	"3"	"3s2.3p3.(2D*).4p"	"3F"	"3"		""	"L8114"	
Ar	2	"157.6897"	"3"	""		"142717.0965"	"206132.7924"	"3s2.3p4.(3P).3d"	"4F"	"7/2"	"3s2.3p4.(3P<1>).5f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	2	"157.8812"	"3"	""		"132737.7039"	"196076.4715"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P<1>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	3	"158.0260"	"9"	""		"163076.17"	"226357.0086"	"3s2.3p3.(2D*).3d"	"3F*"	"3"	"3s2.3p3.(2D*).4p"	"3F"	"2"		""	"L9366"	
Ar	2	"158.0768"	"2"	""		"143371.4364"	"206631.7185"	"3s2.3p4.(3P).3d"	"4F"	"3/2"	"3s2.3p4.(3P<0>).5f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"158.0960"	"1"	""		"145668.8845"	"208921.2645"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	3	"158.30377"	""	""		"163477.01"	"226646.6786"	"3s2.3p3.(2D*).3d"	"3F*"	"4"	"3s2.3p3.(2D*).4p"	"3F"	"4"		""	"L8114"	
Ar	2	"158.383"	"1"	""		"143107.6801"	"206245.6390"	"3s2.3p4.(3P).3d"	"4F"	"5/2"	"3s2.3p4.(3P<1>).5f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"158.6256"	"2"	""		"143107.6801"	"206149.0242"	"3s2.3p4.(3P).3d"	"4F"	"5/2"	"3s2.3p4.(3P<1>).5f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	3	"158.6330"	"1"	""		"209150.8807"	"272190.126"	"3s2.3p3.(4S*).4p"	"3P"	"2"	"3s2.3p3.(2D*).5s"	"3D*"	"2"		""	"L9366"	
Ar	3	"158.66206"	""	""		"163477.01"	"226504.1601"	"3s2.3p3.(2D*).3d"	"3F*"	"4"	"3s2.3p3.(2D*).4p"	"3F"	"3"		""	"L8114"	
Ar	3	"158.8740"	"1"	""		"209126.1544"	"272069.2"	"3s2.3p3.(4S*).4p"	"3P"	"1"	"3s2.3p3.(2D*).4d"	"3S*"	"1"		""	"L9366"	
Ar	2	"158.9463"	"5"	""		"142186.3153"	"205100.5847"	"3s2.3p4.(3P).3d"	"4F"	"9/2"	"3s2.3p4.(3P<2>).5f"	"2[5]*"	"11/2"		""	"L16202"	
Ar	2	"159.0229"	"2"	""		"143371.4364"	"206255.2684"	"3s2.3p4.(3P).3d"	"4F"	"3/2"	"3s2.3p4.(3P<1>).5f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"159.1933"	"1"	""		"132481.2068"	"195297.6798"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L16202"	
Ar	2	"159.3581"	"2"	""		"142186.3153"	"204937.8473"	"3s2.3p4.(3P).3d"	"4F"	"9/2"	"3s2.3p4.(3P<2>).5f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	2	"159.4787"	"1"	""		"132327.3616"	"195031.2028"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"159.5734"	"1*"	""		"151087.3128"	"213754.75"	"3s2.3p4.(3P).3d"	"2D"	"5/2"	"3s2.3p4.(3P<2>).7f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	2	"159.5734"	"1*"	""		"132630.7277"	"195297.6798"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<2>).4f"	"2[1]*"	"3/2"		""	"L16202"	
Ar	2	"159.6141"	"1*"	""		"147875.9477"	"210527.119"	"3s2.3p4.(3P).3d"	"4P"	"5/2"	"3s2.3p4.(3P<2>).6f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"159.6141"	"1*"	""		"132630.7277"	"195281.4505"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L16202"	
Ar	3	"159.6210"	"6"	""		"162757.28"	"225404.1120"	"3s2.3p3.(2D*).3d"	"3F*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"3"		""	"L9366"	
Ar	2	"159.8561"	"1"	""		"132327.3616"	"194883.0921"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"159.8724"	"2"	""		"132481.2068"	"195031.2028"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"159.8872"	"1"	""		"132737.7039"	"195281.4505"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P<2>).4f"	"2[1]*"	"1/2"		""	"L16202"	
Ar	2	"159.9125"	"1"	""		"132327.3616"	"194861.3529"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"159.9597"	"1"	""		"132481.2068"	"194996.5613"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"160.0133"	"4"	""		"132327.3616"	"194822.1833"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).4f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	2	"160.0694"	"6"	""		"132327.3616"	"194800.2662"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P<2>).4f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	2	"160.2554"	"2*"	""		"132481.2068"	"194883.0921"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"160.2554"	"2*"	""		"132630.7277"	"195031.2028"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	3	"160.2570"	"9"	""		"162757.28"	"225156.5915"	"3s2.3p3.(2D*).3d"	"3F*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"1"		""	"L9366"	
Ar	3	"160.2790"	"9"	""		"162757.28"	"225149.2072"	"3s2.3p3.(2D*).3d"	"3F*"	"2"	"3s2.3p3.(2D*).4p"	"3D"	"2"		""	"L9366"	
Ar	2	"160.2893"	"2"	""		"142717.0965"	"205104.4297"	"3s2.3p4.(3P).3d"	"4F"	"7/2"	"3s2.3p4.(3P<2>).5f"	"2[5]*"	"9/2"		""	"L16202"	
Ar	2	"160.3074"	"4"	""		"132481.2068"	"194861.3529"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"160.3443"	"4"	""		"132630.7277"	"194996.5613"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"160.4083"	"5"	""		"132481.2068"	"194822.1833"	"3s2.3p4.(3P).3d"	"4D"	"5/2"	"3s2.3p4.(3P<2>).4f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	3	"160.4410"	"9"	""		"163076.17"	"225404.1120"	"3s2.3p3.(2D*).3d"	"3F*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"3"		""	"L9366"	
Ar	3	"160.5710"	"12"	""		"179529.519"	"241807.155"	"3s2.3p3.(2P*).3d"	"1D*"	"2"	"3s2.3p3.(2P*).4p"	"1P"	"1"		""	"L9366"	
Ar	2	"160.6197"	"3"	""		"132737.7039"	"194996.5613"	"3s2.3p4.(3P).3d"	"4D"	"1/2"	"3s2.3p4.(3P<2>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"160.6927"	"4"	""		"132630.7277"	"194861.3529"	"3s2.3p4.(3P).3d"	"4D"	"3/2"	"3s2.3p4.(3P<2>).4f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"160.7168"	"1"	""		"142717.0965"	"204937.8473"	"3s2.3p4.(3P).3d"	"4F"	"7/2"	"3s2.3p4.(3P<2>).5f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	3	"161.10049"	""	""		"163076.17"	"225149.2072"	"3s2.3p3.(2D*).3d"	"3F*"	"3"	"3s2.3p3.(2D*).4p"	"3D"	"2"		""	"L8114"	
Ar	3	"161.47997"	""	""		"163477.01"	"225404.1120"	"3s2.3p3.(2D*).3d"	"3F*"	"4"	"3s2.3p3.(2D*).4p"	"3D"	"3"		""	"L8114"	
Ar	2	"161.5807"	"0.5"	""		"143107.6801"	"204996.1739"	"3s2.3p4.(3P).3d"	"4F"	"5/2"	"3s2.3p4.(3P<2>).5f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"161.6972"	"1"	""		"143107.6801"	"204951.1273"	"3s2.3p4.(3P).3d"	"4F"	"5/2"	"3s2.3p4.(3P<2>).5f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	3	"161.77766"	""	""		"161849.93"	"223663.160"	"3s2.3p3.(2D*).3d"	"1S*"	"0"	"3s2.3p3.(2D*).4p"	"1P"	"1"		""	"L8114"	
Ar	4	"162.680"	"0.5"	""		"224754.4"	"286224.5"	"3s2.3p2.(3P).3d"	"2D"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"3/2"		""	"L11418"	
Ar	2	"162.7085"	"0"	""		"150147.7021"	"211606.5420"	"3s2.3p4.(3P).3d"	"2F"	"5/2"	"3s2.3p4.(3P<1>).6f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	2	"162.8825"	"1bl"	""		"144709.9818"	"206103.4749"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(3P<1>).5f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"162.9834"	"1bl"	""		"149179.2444"	"210534.939"	"3s2.3p4.(3P).3d"	"2F"	"7/2"	"3s2.3p4.(3P<2>).6f"	"2[5]*"	"9/2"		""	"L16202"	
Ar	4	"163.393"	"0.5"	""		"224754.4"	"285956.2"	"3s2.3p2.(3P).3d"	"2D"	"3/2"	"3s2.3p2.(3P).4p"	"4D*"	"1/2"		""	"L11418"	
Ar	2	"164.0335"	"1"	""		"145668.8845"	"206631.7185"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(3P<0>).5f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"164.9299"	"1"	""		"148620.1414"	"209251.5031"	"3s2.3p4.(1D).4s"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"5/2"		""	"L14821"	
Ar	3	"164.9570"	"1"	""		"179529.519"	"240151.990"	"3s2.3p3.(2P*).3d"	"1D*"	"2"	"3s2.3p3.(2P*).4p"	"3D"	"1"		""	"L9366"	
Ar	3	"165.0020"	"0"	""		"225404.1120"	"286009.858"	"3s2.3p3.(2D*).4p"	"3D"	"3"	"3s2.3p3.(2P*).5s"	"3P*"	"2"		""	"L9366"	
Ar	4	"165.002"	"0.5"	""		"226142.8"	"286747.8"	"3s2.3p2.(3P).3d"	"2D"	"5/2"	"3s2.3p2.(3P).4p"	"4D*"	"5/2"		""	"L11418"	
Ar	2	"165.0531"	"1"	""		"145668.8845"	"206255.2684"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(3P<1>).5f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"165.3322"	"1"	""		"144709.9818"	"205194.0978"	"3s2.3p4.(3P).3d"	"2P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L16202"	
Ar	2	"165.5459"	"0.5"	""		"148842.4674"	"209248.6316"	"3s2.3p4.(1D).4s"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"7/2"		""	"L14821"	
Ar	2	"166.2253"	"1"	""		"149179.2444"	"209338.2903"	"3s2.3p4.(3P).3d"	"2F"	"7/2"	"3s2.3p4.(1D<2>).4f"	"2[4]*"	"9/2"		""	"L16202"	
Ar	3	"166.90970"	""	"6.2e+06"	E	"144890.68"	"204803.338"	"3s2.3p3.(4S*).3d"	"5D*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"3"		"T1619CA,LS"	"L8114"	
Ar	3	"166.92893"	""	"4.3e+07"	E	"144897.52"	"204803.338"	"3s2.3p3.(4S*).3d"	"5D*"	"3"	"3s2.3p3.(4S*).4p"	"5P"	"3"		"T1619CA,LS"	"L8114"	
Ar	3	"166.96701"	""	"1.7e+08"	E	"144911.27"	"204803.338"	"3s2.3p3.(4S*).3d"	"5D*"	"4"	"3s2.3p3.(4S*).4p"	"5P"	"3"		"T1619CA,LS"	"L8114"	
Ar	3	"167.30711"	""	"2.0e+07"	E	"144885.46"	"204655.7888"	"3s2.3p3.(4S*).3d"	"5D*"	"1"	"3s2.3p3.(4S*).4p"	"5P"	"2"		"T1619CA,LS"	"L8114"	
Ar	3	"167.32169"	""	"7.6e+07"	E	"144890.68"	"204655.7888"	"3s2.3p3.(4S*).3d"	"5D*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"2"		"T1619CA,LS"	"L8114"	
Ar	3	"167.34061"	""	"1.2e+08"	E	"144897.52"	"204655.7888"	"3s2.3p3.(4S*).3d"	"5D*"	"3"	"3s2.3p3.(4S*).4p"	"5P"	"2"		"T1619CA,LS"	"L8114"	
Ar	3	"167.54773"	""	"9.7e+07"	E	"144885.46"	"204569.953"	"3s2.3p3.(4S*).3d"	"5D*"	"1"	"3s2.3p3.(4S*).4p"	"5P"	"1"		"T1619CA,LS"	"L8114"	
Ar	3	"167.56232"	""	"7.6e+07"	E	"144890.68"	"204569.953"	"3s2.3p3.(4S*).3d"	"5D*"	"2"	"3s2.3p3.(4S*).4p"	"5P"	"1"		"T1619CA,LS"	"L8114"	
Ar	2	"168.6076"	"0.5"	""		"145668.8845"	"204977.6464"	"3s2.3p4.(3P).3d"	"2P"	"3/2"	"3s2.3p4.(3P<2>).5f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	4	"168.716"	"9"	""		"246628.0"	"305899.6"	"3s2.3p2.(3P).3d"	"2F"	"5/2"	"3s2.3p2.(1D).4p"	"2D*"	"3/2"		""	"L11418"	
Ar	4	"168.919"	"3"	""		"246628.0"	"305827.4"	"3s2.3p2.(3P).3d"	"2F"	"5/2"	"3s2.3p2.(1D).4p"	"2D*"	"5/2"		""	"L11418"	
Ar	2	"168.9470"	"0.5"	""		"150147.7021"	"209337.9564"	"3s2.3p4.(3P).3d"	"2F"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[4]*"	"7/2"		""	"L16202"	
Ar	4	"169.233"	"12"	""		"246737.6"	"305827.4"	"3s2.3p2.(3P).3d"	"2F"	"7/2"	"3s2.3p2.(1D).4p"	"2D*"	"5/2"		""	"L11418"	
Ar	2	"170.1358"	"1"	""		"150474.9903"	"209251.5031"	"3s2.3p4.(3P).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"5/2"		""	"L16202"	
Ar	2	"170.2186"	"1"	""		"147875.9477"	"206623.9138"	"3s2.3p4.(3P).3d"	"4P"	"5/2"	"3s2.3p4.(3P<0>).5f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"170.5977"	"1"	""		"147503.1134"	"206120.3769"	"3s2.3p4.(3P).3d"	"4P"	"3/2"	"3s2.3p4.(3P<1>).5f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"171.0909"	"0.5*"	""		"150474.9903"	"208923.4846"	"3s2.3p4.(3P).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"3/2"		""	"L16202"	
Ar	2	"171.0909"	"0.5*"	""		"150474.9903"	"208921.2645"	"3s2.3p4.(3P).3d"	"2D"	"3/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"171.3215"	"2"	""		"147875.9477"	"206245.6390"	"3s2.3p4.(3P).3d"	"4P"	"5/2"	"3s2.3p4.(3P<1>).5f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"171.8680"	"1"	""		"132327.3616"	"190511.2674"	"3s2.3p4.(3P).3d"	"4D"	"7/2"	"3s2.3p4.(3P).5p"	"2D*"	"5/2"		""	"L16202"	
Ar	2	"171.9346"	"2"	""		"151087.3128"	"209248.6316"	"3s2.3p4.(3P).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[3]*"	"7/2"		""	"L16202"	
Ar	2	"172.5138"	"1"	""		"147228.0521"	"205194.0978"	"3s2.3p4.(3P).3d"	"4P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[1]*"	"3/2"		""	"L16202"	
Ar	2	"172.5549"	"0.5"	""		"147228.0521"	"205180.4124"	"3s2.3p4.(3P).3d"	"4P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[1]*"	"1/2"		""	"L16202"	
Ar	2	"172.9075"	"1"	""		"151087.3128"	"208921.2645"	"3s2.3p4.(3P).3d"	"2D"	"5/2"	"3s2.3p4.(1D<2>).4f"	"2[2]*"	"5/2"		""	"L16202"	
Ar	2	"172.9262"	"1"	""		"147228.0521"	"205056.3109"	"3s2.3p4.(3P).3d"	"4P"	"1/2"	"3s2.3p4.(3P<2>).5f"	"2[2]*"	"3/2"		""	"L16202"	
